plot,panel,series,source,row,x_column,y_column,x,y
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,17,est_aligned_x_m,est_aligned_z_m,0.518152977283448,1.3474375508070202
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,18,est_aligned_x_m,est_aligned_z_m,0.5378922833265747,1.2876874031652836
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,19,est_aligned_x_m,est_aligned_z_m,0.5505775916460227,1.1851008167952268
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,20,est_aligned_x_m,est_aligned_z_m,0.5575793076087021,1.0569722885436383
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,21,est_aligned_x_m,est_aligned_z_m,0.5654046376864366,0.968148567147028
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,22,est_aligned_x_m,est_aligned_z_m,0.5740562704601486,0.9364721668945553
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,23,est_aligned_x_m,est_aligned_z_m,0.5799069517112876,0.9493798644071069
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,24,est_aligned_x_m,est_aligned_z_m,0.5894340892925183,1.001136640257458
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,25,est_aligned_x_m,est_aligned_z_m,0.6126004482858485,1.0585042995482319
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,26,est_aligned_x_m,est_aligned_z_m,0.6290363927348042,1.1320022239590555
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,27,est_aligned_x_m,est_aligned_z_m,0.6457524921665712,1.1923418842685645
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,28,est_aligned_x_m,est_aligned_z_m,0.6666258821079682,1.251081963865386
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,29,est_aligned_x_m,est_aligned_z_m,0.6864362833871314,1.2982753040914632
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,30,est_aligned_x_m,est_aligned_z_m,0.700994092053278,1.3581978452582564
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,31,est_aligned_x_m,est_aligned_z_m,0.7164971018938637,1.398193645217491
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,32,est_aligned_x_m,est_aligned_z_m,0.7256376629840984,1.4106377437683548
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,33,est_aligned_x_m,est_aligned_z_m,0.7303756653483775,1.3819198542653701
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,34,est_aligned_x_m,est_aligned_z_m,0.7305238530954874,1.3296097519821208
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,35,est_aligned_x_m,est_aligned_z_m,0.7434691719759492,1.270932966775448
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,36,est_aligned_x_m,est_aligned_z_m,0.7432657538706349,1.2074394573034368
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,37,est_aligned_x_m,est_aligned_z_m,0.7397129703146219,1.1803542935032953
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,38,est_aligned_x_m,est_aligned_z_m,0.7315842134957842,1.1602566543205755
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,39,est_aligned_x_m,est_aligned_z_m,0.7193017895804483,1.1609860408493489
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,40,est_aligned_x_m,est_aligned_z_m,0.7048235842087727,1.1638131928416644
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,41,est_aligned_x_m,est_aligned_z_m,0.6946029268558951,1.1855900075312864
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,42,est_aligned_x_m,est_aligned_z_m,0.6743800487813396,1.212755504787414
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,43,est_aligned_x_m,est_aligned_z_m,0.6515160365922561,1.253457063623677
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,44,est_aligned_x_m,est_aligned_z_m,0.6251583412646191,1.2914292913582626
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,45,est_aligned_x_m,est_aligned_z_m,0.6038697108001752,1.3629590178882407
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,46,est_aligned_x_m,est_aligned_z_m,0.5833717780044136,1.4416246139458846
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,47,est_aligned_x_m,est_aligned_z_m,0.5616939223107431,1.6181849995139992
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,48,est_aligned_x_m,est_aligned_z_m,0.5475967689665286,1.7526941037726742
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,49,est_aligned_x_m,est_aligned_z_m,0.5370278791944532,1.8668033589621296
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,50,est_aligned_x_m,est_aligned_z_m,0.5269222236121535,2.033079371131876
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,51,est_aligned_x_m,est_aligned_z_m,0.5161628164344294,2.118867624282628
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,52,est_aligned_x_m,est_aligned_z_m,0.505865861002486,2.1397100960937196
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,53,est_aligned_x_m,est_aligned_z_m,0.4896387778969613,2.130882042841523
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,54,est_aligned_x_m,est_aligned_z_m,0.45785571109640605,2.0856328625912006
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,55,est_aligned_x_m,est_aligned_z_m,0.42377053309251916,2.0260716286795684
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,56,est_aligned_x_m,est_aligned_z_m,0.39048623177144415,1.9289969856909934
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,57,est_aligned_x_m,est_aligned_z_m,0.35335873030048026,1.8571947089289313
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,58,est_aligned_x_m,est_aligned_z_m,0.3185251146312744,1.7716577981692794
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,59,est_aligned_x_m,est_aligned_z_m,0.2859607715880128,1.6913539172454808
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,60,est_aligned_x_m,est_aligned_z_m,0.2629144791588458,1.6457047113047696
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,61,est_aligned_x_m,est_aligned_z_m,0.22781602273717003,1.6178609203218808
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,62,est_aligned_x_m,est_aligned_z_m,0.21800712352556276,1.6433066516302437
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,63,est_aligned_x_m,est_aligned_z_m,0.20991135040568218,1.6772483140252166
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,64,est_aligned_x_m,est_aligned_z_m,0.2096358855667692,1.7208919282122432
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,65,est_aligned_x_m,est_aligned_z_m,0.208071944451716,1.8052318123619655
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,66,est_aligned_x_m,est_aligned_z_m,0.2098335020350835,1.9366161771935018
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,67,est_aligned_x_m,est_aligned_z_m,0.23407892157084823,2.131516216132052
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,68,est_aligned_x_m,est_aligned_z_m,0.25961864606392526,2.327217296299686
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,69,est_aligned_x_m,est_aligned_z_m,0.27097309611669596,2.4895716485106396
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,70,est_aligned_x_m,est_aligned_z_m,0.2880703830331257,2.750493938782946
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,71,est_aligned_x_m,est_aligned_z_m,0.2985543955480549,2.8803624256415192
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,72,est_aligned_x_m,est_aligned_z_m,0.3049126124641059,3.0058822419985898
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,73,est_aligned_x_m,est_aligned_z_m,0.30788786108059524,3.0968183335733346
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,74,est_aligned_x_m,est_aligned_z_m,0.30788047827321247,3.1808695845035917
aligned_trajectory_vs_gt,x_m_z_m,est_aligned_,aligned_trajectory.csv,75,est_aligned_x_m,est_aligned_z_m,0.3031384797279372,3.2581393087074764
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,0,gt_x_m,gt_z_m,0.0,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,1,gt_x_m,gt_z_m,0.00016394186437868993,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,2,gt_x_m,gt_z_m,0.001344368112874519,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,3,gt_x_m,gt_z_m,0.004412688862450398,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,4,gt_x_m,gt_z_m,0.010031157260622092,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,5,gt_x_m,gt_z_m,0.01866886338137367,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,6,gt_x_m,gt_z_m,0.030617847020553413,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,7,gt_x_m,gt_z_m,0.046009191624548154,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,8,gt_x_m,gt_z_m,0.06482910069534793,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,9,gt_x_m,gt_z_m,0.11207137544286709,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,10,gt_x_m,gt_z_m,0.1398862242054678,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,11,gt_x_m,gt_z_m,0.2017551432798863,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,12,gt_x_m,gt_z_m,0.26839860618855726,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,13,gt_x_m,gt_z_m,0.3351504217152293,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,14,gt_x_m,gt_z_m,0.39733321235556535,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,15,gt_x_m,gt_z_m,0.4507701594371465,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,16,gt_x_m,gt_z_m,0.4922966931987815,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,17,gt_x_m,gt_z_m,0.5202721889612189,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,18,gt_x_m,gt_z_m,0.5350917035438809,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,19,gt_x_m,gt_z_m,0.5396977665511707,1.5
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,20,gt_x_m,gt_z_m,0.5399540459290526,1.500018255349461
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,21,gt_x_m,gt_z_m,0.5410623065161941,1.5004904217591146
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,22,gt_x_m,gt_z_m,0.5447720852221188,1.5020744738721734
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,23,gt_x_m,gt_z_m,0.5518763851646473,1.505112287952874
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,24,gt_x_m,gt_z_m,0.5625022231447319,1.5096595764400926
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,25,gt_x_m,gt_z_m,0.5762435632236776,1.515543023095875
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,26,gt_x_m,gt_z_m,0.5922940188255347,1.5224173186094008
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,27,gt_x_m,gt_z_m,0.6095794273988039,1.529822121629444
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,28,gt_x_m,gt_z_m,0.6268903724388234,1.5372389685035588
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,29,gt_x_m,gt_z_m,0.6430147019349027,1.5441481512178337
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,30,gt_x_m,gt_z_m,0.6568700716787249,1.5500855785117782
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,31,gt_x_m,gt_z_m,0.6676365266557568,1.554699630751508
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,32,gt_x_m,gt_z_m,0.6748891234573104,1.557808015356921
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,33,gt_x_m,gt_z_m,0.6787305904256798,1.5594546265946272
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,34,gt_x_m,gt_z_m,0.6799240190894561,1.5599664113838378
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,35,gt_x_m,gt_z_m,0.679923591637713,1.5600265528738195
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,36,gt_x_m,gt_z_m,0.6785076907154345,1.560971529356671
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,37,gt_x_m,gt_z_m,0.6737584226025986,1.5641411281562876
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,38,gt_x_m,gt_z_m,0.6646488260508185,1.570218555684416
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,39,gt_x_m,gt_z_m,0.6510108873584297,1.5793148882309709
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,40,gt_x_m,gt_z_m,0.6333640452211305,1.5910832996598532
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,41,gt_x_m,gt_z_m,0.6233454483513239,1.597764008891401
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,42,gt_x_m,gt_z_m,0.6017417408297281,1.6121691576847654
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,43,gt_x_m,gt_z_m,0.5793123706679474,1.6271239640016253
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,44,gt_x_m,gt_z_m,0.5576360105527178,1.6415760869344562
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,45,gt_x_m,gt_z_m,0.5382098064619685,1.6545275724423916
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,46,gt_x_m,gt_z_m,0.5222787762350066,1.665148554962723
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,47,gt_x_m,gt_z_m,0.5065769173759719,1.675616457105731
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,48,gt_x_m,gt_z_m,0.5016369512230758,1.6789096110769193
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,49,gt_x_m,gt_z_m,0.5001014206959432,1.679933098244423
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,50,gt_x_m,gt_z_m,0.4995331172376182,1.6797803100059019
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,51,gt_x_m,gt_z_m,0.4963127801119086,1.6784950561735266
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,52,gt_x_m,gt_z_m,0.48868297206380457,1.675448414674005
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,53,gt_x_m,gt_z_m,0.47600644863403874,1.6703838180563733
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,54,gt_x_m,gt_z_m,0.45850397816884875,1.6633885322094024
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,55,gt_x_m,gt_z_m,0.4370642044552503,1.6548174577957644
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,56,gt_x_m,gt_z_m,0.4130537961568043,1.645217049407944
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,57,gt_x_m,gt_z_m,0.38812778668120845,1.6352493296276385
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,58,gt_x_m,gt_z_m,0.36404002643029776,1.6256159734796647
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,59,gt_x_m,gt_z_m,0.34245368928445497,1.6169824407725515
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,60,gt_x_m,gt_z_m,0.3247517935694276,1.6099021376839622
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,61,gt_x_m,gt_z_m,0.3073052273024551,1.6029235527143306
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,62,gt_x_m,gt_z_m,0.30181671485918865,1.6007279489708588
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,63,gt_x_m,gt_z_m,0.30011101976552834,1.6000454046345116
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,64,gt_x_m,gt_z_m,0.30007839546185117,1.599983332812474
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,65,gt_x_m,gt_z_m,0.3028162050076677,1.5981539453114766
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,66,gt_x_m,gt_z_m,0.3128017290806542,1.591487692914022
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,67,gt_x_m,gt_z_m,0.3388674934916923,1.574098647841414
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,68,gt_x_m,gt_z_m,0.36521688890759746,1.556526220967125
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,69,gt_x_m,gt_z_m,0.3839069377232699,1.5440635112501169
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,70,gt_x_m,gt_z_m,0.4103697305228778,1.5264193894665299
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,71,gt_x_m,gt_z_m,0.4252126565521324,1.516523460087994
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,72,gt_x_m,gt_z_m,0.43674757668804576,1.5088333187141174
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,73,gt_x_m,gt_z_m,0.44451859962978363,1.503652722954783
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,74,gt_x_m,gt_z_m,0.44863533690325275,1.5009084674889401
aligned_trajectory_vs_gt,x_m_z_m,gt_,aligned_trajectory.csv,75,gt_x_m,gt_z_m,0.4499150670700909,1.5000556070546343
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,0,est_aligned_y_m,est_aligned_z_m,0.2071495704541966,1.0817409280711991
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,1,est_aligned_y_m,est_aligned_z_m,0.20711811554691778,1.0818166115685321
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,2,est_aligned_y_m,est_aligned_z_m,0.20690672699064258,1.0823268143687454
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,3,est_aligned_y_m,est_aligned_z_m,0.20634953172775192,1.0836419802771002
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,4,est_aligned_y_m,est_aligned_z_m,0.20530668220210346,1.0861077192130997
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,5,est_aligned_y_m,est_aligned_z_m,0.203748348615651,1.0898049062134203
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,6,est_aligned_y_m,est_aligned_z_m,0.20275826984085413,1.0896674366648966
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,7,est_aligned_y_m,est_aligned_z_m,0.20139758552360923,1.0897690383636605
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,8,est_aligned_y_m,est_aligned_z_m,0.19290236626119578,1.1240128750456821
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,9,est_aligned_y_m,est_aligned_z_m,0.1794957624701485,1.1664311394308506
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,10,est_aligned_y_m,est_aligned_z_m,0.17641700450185474,1.165486070224233
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,11,est_aligned_y_m,est_aligned_z_m,0.16146708980865973,1.2015716805412668
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,12,est_aligned_y_m,est_aligned_z_m,0.14018963508952614,1.2742472090944896
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,13,est_aligned_y_m,est_aligned_z_m,0.12372459757811033,1.3099023994278691
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,14,est_aligned_y_m,est_aligned_z_m,0.0989612055931083,1.3620985723907346
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,15,est_aligned_y_m,est_aligned_z_m,0.08360869547476046,1.3917800684990673
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,16,est_aligned_y_m,est_aligned_z_m,0.08193883503572696,1.382782693936329
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,17,est_aligned_y_m,est_aligned_z_m,0.08343734894660328,1.3474375508070202
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,18,est_aligned_y_m,est_aligned_z_m,0.09859848089995019,1.2876874031652836
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,19,est_aligned_y_m,est_aligned_z_m,0.11544566869476314,1.1851008167952268
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,20,est_aligned_y_m,est_aligned_z_m,0.13755159232697392,1.0569722885436383
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,21,est_aligned_y_m,est_aligned_z_m,0.1508532309390665,0.968148567147028
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,22,est_aligned_y_m,est_aligned_z_m,0.16226361491687508,0.9364721668945553
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,23,est_aligned_y_m,est_aligned_z_m,0.17011386977135579,0.9493798644071069
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,24,est_aligned_y_m,est_aligned_z_m,0.16717036426271026,1.001136640257458
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,25,est_aligned_y_m,est_aligned_z_m,0.2246535946436622,1.0585042995482319
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,26,est_aligned_y_m,est_aligned_z_m,0.23863715374670869,1.1320022239590555
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,27,est_aligned_y_m,est_aligned_z_m,0.25172818443076095,1.1923418842685645
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,28,est_aligned_y_m,est_aligned_z_m,0.27931722313503227,1.251081963865386
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,29,est_aligned_y_m,est_aligned_z_m,0.30253310821824997,1.2982753040914632
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,30,est_aligned_y_m,est_aligned_z_m,0.3179464810048094,1.3581978452582564
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,31,est_aligned_y_m,est_aligned_z_m,0.3421623465947162,1.398193645217491
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,32,est_aligned_y_m,est_aligned_z_m,0.35472519577346173,1.4106377437683548
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,33,est_aligned_y_m,est_aligned_z_m,0.36003491977226004,1.3819198542653701
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,34,est_aligned_y_m,est_aligned_z_m,0.35337278451115783,1.3296097519821208
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,35,est_aligned_y_m,est_aligned_z_m,0.3989889656923164,1.270932966775448
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,36,est_aligned_y_m,est_aligned_z_m,0.40039106407479463,1.2074394573034368
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,37,est_aligned_y_m,est_aligned_z_m,0.40392674147815816,1.1803542935032953
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,38,est_aligned_y_m,est_aligned_z_m,0.4083942040291842,1.1602566543205755
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,39,est_aligned_y_m,est_aligned_z_m,0.4151860936870623,1.1609860408493489
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,40,est_aligned_y_m,est_aligned_z_m,0.42744292297160463,1.1638131928416644
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,41,est_aligned_y_m,est_aligned_z_m,0.4323794638510973,1.1855900075312864
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,42,est_aligned_y_m,est_aligned_z_m,0.44059477234444544,1.212755504787414
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,43,est_aligned_y_m,est_aligned_z_m,0.4483139698542491,1.253457063623677
aligned_trajectory_vs_gt,y_m_z_m,est_aligned_,aligned_trajectory.csv,44,est_aligned_y_m,est_aligned_z_m,0.4393938010576584,1.2914292913582626
